"id","created_at","updated_at","deleted_at","etternavn","fornavn","kjonn","fodt","dod","bibsys_id","wikidata_id"
1581,"2019-08-16 11:00:46","2019-08-16 11:00:46",,"Sigmundstad","Johan","m",,,,
3172,"2019-08-16 11:03:48","2019-08-16 11:03:48",,"Sigurjonsson","Johan","m",,,,
2162,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Sillanpaeae","F.E.","m",,,,
2225,"2019-08-16 11:02:08","2019-08-16 11:02:08",,"Silone","Ignazio","m",,,,
2174,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Simenon","Georges","m",,,,
2342,"2019-08-16 11:02:15","2019-08-16 11:02:15",,"Simensen","S.","m",,,,
3647,"2019-08-16 11:03:56","2019-08-16 11:04:01",,"Simon","Claude","m",,,,
4171,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Simonhjell","Nora","f",,,,
2300,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Simonnæs","O.J.","m",,,,
2489,"2019-08-16 11:02:23","2019-08-16 11:02:23",,"Simonnæs","Olaf","m",,,,
2794,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Simonnæs","Olav","m",,,,
2122,"2019-08-16 11:02:05","2019-08-16 11:02:05",,"Simonsen","Konrad","m",,,,
2853,"2019-08-16 11:03:00","2019-08-16 11:03:00",,"Simonsen","Carl E.","m",,,,
2171,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Sinclair","Upton","m",,,,
361,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"Sinding","Holger","m",,,,
721,"2019-08-16 10:59:39","2019-08-16 10:59:39",,"Sinding","Otto L.","m",,,,
2111,"2019-08-16 11:02:05","2019-08-16 11:02:05",,"Sinding","Stephan","m",,,,
3105,"2019-08-16 11:03:40","2019-08-16 11:03:40",,"Sinding","Sigmund","m",,,,
349,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"Sinding-Larsen","Alfred","m",,,,
1125,"2019-08-16 11:00:05","2019-08-16 11:00:05",,"Singdahlsen","Ole Lie","m",,,,
3818,"2019-08-16 11:03:59","2019-08-16 11:03:59",,"Sinjavskij","Andrej Donatovitsj","m",,,,
923,"2019-08-16 10:59:48","2019-08-16 10:59:48",,"Sitje","O.","m",,,,
1128,"2019-08-16 11:00:05","2019-08-16 11:00:05",,"Sivertsen","Sigurd","m",,,,
1388,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Sivertsen","Sverre","m",,,,
2377,"2019-08-16 11:02:16","2019-08-16 11:02:16",,"Sivertsen","Nils","m",,,,
725,"2019-08-16 10:59:39","2019-08-16 10:59:39",,"Sivertson","Sigurd","m",,,,
727,"2019-08-16 10:59:39","2019-08-16 10:59:39",,"Sivertson","Sylvester","m",,,,
728,"2019-08-16 10:59:39","2019-08-16 10:59:39",,"Sivle","Per","m",,,,
3900,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Sjiskin","Mikhail","m",,,,
2370,"2019-08-16 11:02:16","2019-08-16 11:02:16",,"Sjurseth","Karl","m",,,,
2166,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Sjølie","Hallstein","m",,,,
117,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Skaar","Johannes Nilsson","m",,,,
439,"2019-08-16 10:59:27","2019-08-16 10:59:27",,"Skaar","N.J.","m",,,,
3228,"2019-08-16 11:03:49","2019-08-16 11:03:49",,"Skaftun","Atle","m",,,,
4143,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Skagen","Fredrik","m",,,,
2471,"2019-08-16 11:02:22","2019-08-16 11:02:22",,"Skagestad","G.","m",,,,
2509,"2019-08-16 11:02:24","2019-08-16 11:02:24",,"Skagestad","Bjørn","m",,,,
3369,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Skagestad","Tormod","m",,,,
2490,"2019-08-16 11:02:23","2019-08-16 11:02:23",,"Skagstad","Bjørn","m",,,,
1601,"2019-08-16 11:00:52","2019-08-16 11:00:52",,"Skappel","Arvid","m",,,,
712,"2019-08-16 10:59:39","2019-08-16 10:59:39",,"Skar","Johannes","m",,,,
2214,"2019-08-16 11:02:08","2019-08-16 11:02:08",,"Skar","Alfred","m",,,,
1509,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Skard","Matias","m",,,,
3254,"2019-08-16 11:03:50","2019-08-16 11:03:57",,"Skard","Eiliv",,,,,
3323,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Skard","Sigmund","m",,,,
3774,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Skard","Torild","f",,,,
2402,"2019-08-16 11:02:18","2019-08-16 11:02:18",,"Skarprud","Knut","m",,,,
2027,"2019-08-16 11:01:52","2019-08-16 11:01:52",,"Skasheim","A.","m",,,,
3869,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Skauge","Jakob","m",,,,
2431,"2019-08-16 11:02:20","2019-08-16 11:02:20",,"Skaun","Sigurd","m",,,,
57,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Skavlan","Olaf","m",,,,
736,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Skavlan","Aage Gerhard","m",,,,
739,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Skavlan","Sigvald","m",,,,
1241,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Skavlan","Einar","m",,,,
4101,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Skei","Hans H.","m",,,,
741,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Skeibrok","Mathias","m",,,,
2561,"2019-08-16 11:02:29","2019-08-16 11:02:29",,"Skeidsvoll","Agnar","m",,,,
4226,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Skinnebach","Lars","m",,,,
3931,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Skipenes","Dagfrid","f",,,,
3942,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Skirbekk","Sigurd","m",,,,
840,"2019-08-16 10:59:43","2019-08-16 10:59:43",,"Skjeflo","P.A.","m",,,,
1007,"2019-08-16 10:59:54","2019-08-16 10:59:54",,"Skjelderup","Jacob W.","m",,,,
4122,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Skjerdingstad","Kjell Ivar","m",,,,
2321,"2019-08-16 11:02:14","2019-08-16 11:02:14",,"Skjerven","Olav","m",,,,
2257,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Skjoldborg","Johan","m",,,,
3366,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Skjæraasen",,,,,,
3953,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Skjævesland","Thorleif","m",,,,
3490,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Skjønsberg","Kari","f",,,,
3720,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Skjønsberg","Simen","m",,,,
4150,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Skjønsberg","Simon","m",,,,
2813,"2019-08-16 11:02:57","2019-08-16 11:02:57",,"Skogen","Ketil","m",,,,
2352,"2019-08-16 11:02:15","2019-08-16 11:02:15",,"Skogstrøm","Victor","m",,,,
1888,"2019-08-16 11:01:39","2019-08-16 11:01:39",,"Skou","M.J. Mathiassen","m",,,,
3292,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Skouen","Arne","m",,,,
3310,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Skouen",,,,,,
743,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Skouge","Erik Davidsen","m",,,,
1771,"2019-08-16 11:01:27","2019-08-16 11:01:27",,"Skovrup","Einar","m",,,,
364,"2019-08-16 10:59:25","2019-08-16 11:03:15",,"Skram","Amalie","f",,,,
417,"2019-08-16 10:59:27","2019-08-16 10:59:27",,"Skram","Erik","m",,,,
3407,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Skram",,,,,,
867,"2019-08-16 10:59:45","2019-08-16 10:59:45",,"Skramstad","Adolf","m",,,,
2539,"2019-08-16 11:02:27","2019-08-16 11:02:27",,"Skre","Rolv","m",,,,
2574,"2019-08-16 11:02:30","2019-08-16 11:02:30",,"Skre","Heming","m",,,,
1488,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Skrede","Anders","m",,,,
2550,"2019-08-16 11:02:28","2019-08-16 11:02:28",,"Skrede","Magne","m",,,,
3165,"2019-08-16 11:03:48","2019-08-16 11:04:08",,"Skrede","Ragnvald",,,,,
3668,"2019-08-16 11:03:56","2019-09-10 18:50:21",,"Skrede","Ragnvald",,,,,
530,"2019-08-16 10:59:31","2019-08-16 10:59:31",,"Skredsvig","Christian","m",,,,
1595,"2019-08-16 11:00:49","2019-08-16 11:00:49",,"Skredsvig","Chr.","m",,,,
3301,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Skulason","Skuli","m",,,,
2417,"2019-08-16 11:02:19","2019-08-16 11:02:19",,"Skylstad","Jac","m",,,,
2540,"2019-08-16 11:02:27","2019-08-16 11:02:27",,"Skylstad","Jacob","m",,,,
1582,"2019-08-16 11:00:46","2019-08-16 11:00:46",,"Sletten","Klaus","m",,,,
1187,"2019-08-16 11:00:09","2019-08-16 11:00:09",,"Sletto","Olav","m",,,,
2131,"2019-08-16 11:02:05","2019-08-16 11:02:05",,"Slezak","Leo","m",,,,
3575,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Slingsby","William Cecil","m",,,,
3754,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Slobina","Maja","f",,,,
1129,"2019-08-16 11:00:06","2019-08-16 11:00:06",,"Slotsvik","Peter","m",,,,
1951,"2019-08-16 11:01:45","2019-08-16 11:01:45",,"Smeland","Arne","m",,,,
744,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Smidt","Georg Malchin Alexander","m",,,,
1214,"2019-08-16 11:00:09","2019-08-16 11:00:09",,"Smith","Mona","f",,,,
1670,"2019-08-16 11:01:16","2019-08-16 11:01:16",,"Smith","Emil","m",,,,
1999,"2019-08-16 11:01:50","2019-08-16 11:01:50",,"Smith","Christiane","f",,,,
2472,"2019-08-16 11:02:22","2019-08-16 11:02:22",,"Smith","Victor","m",,,,
3151,"2019-08-16 11:03:47","2019-08-16 11:03:47",,"Smith","Hans W. Dop","m",,,,
3885,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Smith","Ali",,,,,
4249,"2019-08-16 11:04:08","2019-08-16 11:04:08",,"Smith","Nils Henrik","m",,,,
4302,"2020-01-16 10:51:31","2020-01-16 10:51:31",,"Smith","Lillian","f",,,,
4128,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Småge","Kim",,,,,
2671,"2019-08-16 11:02:40","2019-08-16 11:02:40",,"Sneve","Ivar","m",,,,
3606,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Snow","C.P","m",,,,
3059,"2019-08-16 11:03:34","2019-08-16 11:03:34",,"Sofokles",,"m",,,,
2491,"2019-08-16 11:02:23","2019-08-16 11:02:23",,"Solbakken","Evald O.","m",,,,
2774,"2019-08-16 11:02:53","2019-08-16 11:02:53",,"Solbakken","E.O.","m",,,,
1389,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Solberg","Harald","m",,,,
1649,"2019-08-16 11:01:15","2019-08-16 11:01:15",,"Solberg","Paul","m",,,,
1658,"2019-08-16 11:01:15","2019-08-16 11:01:15",,"Solberg","Ragnar","m",,,,
2182,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Solberg","Thorvald E.","m",,,,
2668,"2019-08-16 11:02:40","2019-08-16 11:02:40",,"Solberg","Ola","m",,,,
3389,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Solberg",,,,,,
4047,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Solberg","Tone","f",,,,
1730,"2019-08-16 11:01:23","2019-08-16 11:01:23",,"Solem","Helge","m",,,,
2247,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Solemdal","M.","m",,,,
832,"2019-08-16 10:59:43","2019-08-16 10:59:43",,"Solheim","Henrik","m",,,,
1131,"2019-08-16 11:00:06","2019-08-16 11:00:06",,"Solheim","Vilhelm","m",,,,
1391,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Solheim","Eystein","m",,,,
3907,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Solovjov",,,,,,
3934,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Solsjenitsyn","Aleksander","m",,,,
1132,"2019-08-16 11:00:06","2019-08-16 11:00:06",,"Solstad","Einar","m",,,,
3788,"2019-08-16 11:03:59","2019-08-16 11:04:01",,"Solstad","Dag",,,,,
4157,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Solum","Sverre","m",,,,
2492,"2019-08-16 11:02:23","2019-08-16 11:02:23",,"Solumsmoen","Olaf","m",,,,
3385,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Solumsmoen","Odd","m",,,,
3701,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Solzjenitsyn","Aleksandr","m",,,,
3859,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Solzjenitsyn","Aleksander","m",,,,
3906,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Solzjenitsyn",,,,,,
1848,"2019-08-16 11:01:34","2019-08-16 11:01:34",,"Soløy","Hergeir","m",,,,
746,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Sommer","Eirik Martin Torvaldsson","m",,,,
3046,"2019-08-16 11:03:31","2019-08-16 11:03:31",,"Sommerfeldt","Vilhelm","m",,,,
3551,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Sommerfeldt","Alf",,,,,
4123,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Sommerfeldt","Øistein","m",,,,
748,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Sommerfelt","Harald Vilhelm","m",,,,
752,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Sommerfelt","Karl Linne","m",,,,
1603,"2019-08-16 11:00:52","2019-08-16 11:00:52",,"Sommerfelt","A.","m",,,,
2068,"2019-08-16 11:01:56","2019-08-16 11:01:56",,"Sommerfelt","Vilhelm","m",,,,
4199,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Sonnevi","Göran","m",,,,
2619,"2019-08-16 11:02:35","2019-08-16 11:02:35",,"Soot","Per B.","m",,,,
2610,"2019-08-16 11:02:33","2019-08-16 11:02:33",,"Spang","Einar","m",,,,
1676,"2019-08-16 11:01:17","2019-08-16 11:01:17",,"Spengler","Oswald","m",,,,
2460,"2019-08-16 11:02:21","2019-08-16 11:02:21",,"Spenning","Knut L.","m",,,,
2067,"2019-08-16 11:01:55","2019-08-16 11:01:55",,"Spielhagen","Friedrich","m",,,,
350,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"St. Paul","Madame","f",,,,
754,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Stabell","Eleonore Wilhelmine","f",,,,
2528,"2019-08-16 11:02:26","2019-08-16 11:02:26",,"Stabell","Wilhelm Winsnes","m",,,,
2304,"2019-08-16 11:02:13","2019-08-16 11:02:13",,"Stablum","Thorleif","m",,,,
2260,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Stai","Arne","m",,,,
987,"2019-08-16 10:59:52","2019-08-16 10:59:52",,"Stalleland","Kristen","m",,,,
3076,"2019-08-16 11:03:36","2019-08-16 11:03:36",,"Stamsø","T.","m",,,,
1008,"2019-08-16 10:59:55","2019-08-16 10:59:55",,"Stang","Frederik","m",,,,
2343,"2019-08-16 11:02:15","2019-08-16 11:02:15",,"Stang","Edvard","m",,,,
3085,"2019-08-16 11:03:37","2019-08-16 11:03:37",,"Stang","Nic.","m",,,,
3290,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Stang","Nic","m",,,,
3597,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Stang","Ragna","f",,,,
3432,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Stangerup","Hakon","m",,,,
1727,"2019-08-16 11:01:22","2019-08-16 11:01:22",,"Stanislavskij","Konstantin S.A.","m",,,,
837,"2019-08-16 10:59:43","2019-08-16 10:59:43",,"Stauri","Rasmus","m",,,,
2432,"2019-08-16 11:02:20","2019-08-16 11:02:20",,"Stavem","L.H.","m",,,,
3114,"2019-08-16 11:03:41","2019-08-16 11:03:41",,"Stavnem","P.L.","m",,,,
826,"2019-08-16 10:59:42","2019-08-16 10:59:42",,"Stavnheim","L.","m",,,,
2751,"2019-08-16 11:02:52","2019-08-16 11:02:52",,"Staxrud","Arve","m",,,,
518,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Steen","Aksel","m",,,,
793,"2019-08-16 10:59:41","2019-08-16 10:59:41",,"Steen","J.","m",,,,
2097,"2019-08-16 11:02:01","2019-08-16 11:02:01",,"Steen","W.N.","m",,,,
2360,"2019-08-16 11:02:16","2019-08-16 11:02:16",,"Steen","Ellisiv","f",,,,
3152,"2019-08-16 11:03:47","2019-08-16 11:03:47",,"Steen","Tryggve B.","m",,,,
3428,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Steen","Sverre","m",,,,
2106,"2019-08-16 11:02:03","2019-08-16 11:02:03",,"Steenbuch","Axel","m",,,,
755,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Steendahl","Cornelius Tobias","m",,,,
1018,"2019-08-16 10:59:56","2019-08-16 10:59:56",,"Steensrud","Hans","m",,,,
3344,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Stefansson",,,,,,
456,"2019-08-16 10:59:28","2019-08-16 10:59:28",,"Steffen","Richard","m",,,,
3497,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Steffens","Heinrich",,,,,
2585,"2019-08-16 11:02:31","2019-08-16 11:02:31",,"Steffensen","J.M.","m",,,,
1819,"2019-08-16 11:01:32","2019-08-16 11:01:32",,"Stein","Olver","m",,,,
1755,"2019-08-16 11:01:25","2019-08-16 11:01:25",,"Steiner","Rudolf","m",,,,
3734,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Steiner","George",,,,,
1133,"2019-08-16 11:00:06","2019-08-16 11:00:06",,"Steinhamar","August","m",,,,
2978,"2019-08-16 11:03:19","2019-08-16 11:03:19",,"Steinnes","E.A.","m",,,,
815,"2019-08-16 10:59:42","2019-08-16 10:59:42",,"Steinsvik","Rasmus","m",,,,
1847,"2019-08-16 11:01:34","2019-08-16 11:01:34",,"Steinsvik","Marta","f",,,,
3457,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Stender-Pedersen","Ad.","m",,,,
756,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Stenersen","Andreas N. Hesselberg","m",,,,
758,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Stenersen","Laurentius Borschenius","m",,,,
961,"2019-08-16 10:59:50","2019-08-16 10:59:50",,"Stenersen","Andreas N.H.","m",,,,
969,"2019-08-16 10:59:50","2019-08-16 10:59:50",,"Stenersen","Andreas","m",,,,
3467,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Stenersen","Rolf","m",,,,
1737,"2019-08-16 11:01:23","2019-08-16 11:01:23",,"Stenhamar","Halldis","f",,,,
2293,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Stensaker","Asbjørn","m",,,,
4222,"2019-08-16 11:04:07","2019-08-16 11:04:08",,"Stensrud","Sara Li","f",,,,
440,"2019-08-16 10:59:27","2019-08-16 10:59:27",,"Stephen","G.","m",,,,
238,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Stephens","G.","m",,,,
3020,"2019-08-16 11:03:23","2019-08-16 11:03:23",,"Stiansen","P.","m",,,,
3527,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Stief","Carl","m",,,,
3555,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Stigen","Anfinn","m",,,,
3661,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Stigen","Terje",,,,,
1077,"2019-08-16 11:00:03","2019-08-16 11:00:03",,"Stilloff","Anders","m",,,,
2285,"2019-08-16 11:02:11","2019-08-16 11:02:11",,"Stockfleth","Th.R.de","m",,,,
1829,"2019-08-16 11:01:32","2019-08-16 11:01:32",,"Stokland","Olav","m",,,,
1906,"2019-08-16 11:01:41","2019-08-16 11:01:41",,"Stolpe","Mikael","m",,,,
2165,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Stolpe","Sven","m",,,,
2226,"2019-08-16 11:02:08","2019-08-16 11:02:08",,"Stone","Irving","m",,,,
759,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Storjohann","Johan C.H.","m",,,,
3739,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Storleer","Lars","m",,,,
36,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Storm","Edvard","m",,,,
112,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Storm","Johan","m",,,,
340,"2019-08-16 10:59:23","2019-08-16 10:59:23",,"Storm","Gustav","m",,,,
1135,"2019-08-16 11:00:06","2019-08-16 11:00:06",,"Storm","Jeanette","f",,,,
1583,"2019-08-16 11:00:46","2019-08-16 11:00:46",,"Storm","Olaf","m",,,,
2624,"2019-08-16 11:02:35","2019-08-16 11:02:35",,"Storm","Halvor","m",,,,
1198,"2019-08-16 11:00:09","2019-08-16 11:00:09",,"Storstein","Olav","m",,,,
4204,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Strand","Linda","f",,,,
1541,"2019-08-16 11:00:39","2019-08-16 11:00:39",,"Strandenæs","Torleiv","m",,,,
916,"2019-08-16 10:59:47","2019-08-16 10:59:47",,"Stranna","Olav","m",,,,
4269,"2019-08-16 11:04:08","2019-08-16 11:04:08",,"Straume","Eilif","m",,,,
1843,"2019-08-16 11:01:33","2019-08-16 11:01:33",,"Straumsheim","Henrik","m",,,,
1405,"2019-08-16 11:00:22","2019-08-16 11:03:57",,"Strindberg","August",,,,,
2706,"2019-08-16 11:02:46","2019-08-16 11:02:46",,"Strindberg","Axel","m",,,,
3444,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Strindberg",,,,,,
769,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Strøm","Henrik Christian","m",,,,
2137,"2019-08-16 11:02:06","2019-08-16 11:02:06",,"Strøm","Fredrik","m",,,,
2575,"2019-08-16 11:02:30","2019-08-16 11:02:30",,"Strømnes","Martin","m",,,,
2519,"2019-08-16 11:02:25","2019-08-16 11:02:25",,"Strømsnes","Martin","m",,,,
4266,"2019-08-16 11:04:08","2019-08-16 11:04:08",,"Strømsted","Finn",,,,,
1620,"2019-08-16 11:01:08","2019-08-16 11:01:08",,"Strønen","E.N.","m",,,,
285,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Stub","Paul J.","m",,,,
967,"2019-08-16 10:59:50","2019-08-16 10:59:50",,"Stub","Paul Jensenius","m",,,,
2473,"2019-08-16 11:02:22","2019-08-16 11:02:22",,"Stubberud","Johannes","m",,,,
2541,"2019-08-16 11:02:27","2019-08-16 11:02:27",,"Stubberud","Jens","m",,,,
1993,"2019-08-16 11:01:49","2019-08-16 11:01:49",,"Stuckenberg","Viggo","m",,,,
307,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Studentforeningens Bestyrelse",,"m",,,,
816,"2019-08-16 10:59:42","2019-08-16 10:59:42",,"Stueland","O.","m",,,,
4200,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Stueland","Espen","m",,,,
563,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Sturlason","Snorre","m",,,,
3495,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Støren","Thordis","f",,,,
1787,"2019-08-16 11:01:29","2019-08-16 11:01:29",,"Støylen","Bernt","m",,,,
1873,"2019-08-16 11:01:38","2019-08-16 11:01:38",,"Sudermann","Hermann","m",,,,
1930,"2019-08-16 11:01:43","2019-08-16 11:01:43",,"Sudmann","Bernhard","m",,,,
2586,"2019-08-16 11:02:31","2019-08-16 11:02:31",,"Sundal","Alf G.","m",,,,
1300,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Sundberg","Ewald","m",,,,
4202,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Sunde","Ole Robert","m",,,,
2727,"2019-08-16 11:02:48","2019-08-16 11:02:48",,"Sundet","Julius","m",,,,
1230,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Sundsvik","Jul","m",,,,
657,"2019-08-16 10:59:36","2019-08-16 10:59:36",,"Sundt","Johan Laurids","m",,,,
687,"2019-08-16 10:59:38","2019-08-16 10:59:38",,"Sundt","Karen","f",,,,
691,"2019-08-16 10:59:38","2019-08-16 10:59:38",,"Sundt","Christian U.","m",,,,
771,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Sundt","Christian Ulrik","m",,,,
772,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Sundt","M.","m",,,,
773,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Sundt","Eilert","m",,,,
775,"2019-08-16 10:59:41","2019-08-16 10:59:41",,"Sundt","Mikael Chr.Chr.","m",,,,
776,"2019-08-16 10:59:41","2019-08-16 10:59:41",,"Sundt","Nikoline Konradine","f",,,,
996,"2019-08-16 10:59:53","2019-08-16 10:59:53",,"Sundt","Mikael","m",,,,
1674,"2019-08-16 11:01:17","2019-08-16 11:01:17",,"Sundt","Trygve","m",,,,
3746,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Sundvor","Pål",,,,,
4281,"2019-11-04 15:38:57","2019-11-04 15:38:57",,"Surén","Odd W.","m",,,,
3297,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Svanberg","Erling","m",,,,
1973,"2019-08-16 11:01:47","2019-08-16 11:01:47",,"Svardal","Jakob","m",,,,
2551,"2019-08-16 11:02:28","2019-08-16 11:02:28",,"Svare","Bjarne","m",,,,
3205,"2019-08-16 11:03:49","2019-08-16 11:03:49",,"Svarstad","A.C.","m",,,,
1800,"2019-08-16 11:01:30","2019-08-16 11:01:30",,"Svartedalen","Jon","m",,,,
2168,"2019-08-16 11:02:07","2019-08-16 11:03:57",,"Sveen","Åsmund",,,,,
2576,"2019-08-16 11:02:30","2019-08-16 11:02:30",,"Sveinhoug","Mikkel","m",,,,
3596,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Sveinsson","Einar","m",,,,
1953,"2019-08-16 11:01:45","2019-08-16 11:01:45",,"Sveinungsen","J.","m",,,,
149,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Svendsen","B.","m",,,,
2262,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Svendsen","Georg","m",,,,
2981,"2019-08-16 11:03:19","2019-08-16 11:03:19",,"Svendsen","H. Blom","m",,,,
3835,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Svenstedt","Carl Henrik m. fl.",,,,,
777,"2019-08-16 10:59:41","2019-08-16 10:59:41",,"Sverdrup","Georg","m",,,,
778,"2019-08-16 10:59:41","2019-08-16 10:59:41",,"Sverdrup","Johan","m",,,,
779,"2019-08-16 10:59:41","2019-08-16 10:59:41",,"Sverdrup","Michael","m",,,,
3273,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Sverdrup","Harald U.","m",,,,
3353,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Sveum","Arvid","m",,,,
3052,"2019-08-16 11:03:32","2019-08-16 11:03:32",,"Svindborg","Ewald","m",,,,
2972,"2019-08-16 11:03:18","2019-08-16 11:03:18",,"Svinndal","Ola","m",,,,
1924,"2019-08-16 11:01:42","2019-08-16 11:01:42",,"Svoren","Knut","m",,,,
3070,"2019-08-16 11:03:35","2019-08-16 11:03:35",,"Swensen","Mimmi","f",,,,
