"id","created_at","updated_at","deleted_at","created_by","updated_by","inv_no","section_or_side","material","connections","negative","acquisition","title_or_type","size","provenance","language","lines","palaeographic_description","author","content","people","places","origin","state_of_preservation","items","publ_side","genre","fullsizefront_r1","fullsizeback_r1","translation","bibliography","negative_in_copenhagen","date_cataloged","extent_genre","language_code","date1","date2","date","title_statement","material_long","subjects","public","p_oslo_vol","p_oslo_nr","internal_comments","conservation_notes","acquisition_year","trismegistos_url","papyri_dclp_url"
160,,"2021-02-09 23:53:26",,,,"312","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Petition for a summons","11 x 15 cm.","Unknown place, province of Egypt","Greek","8",,,"Petition that N.N. is ordered to remain in attendance at the court, so that he can be judged.","[]","[]","Unknown place, province of Egypt","Medium brown papyrus. The left margin is  2 cm, the bottom one 9.5 cm. The top part is missing, a clean cut at the right side.",1,"Recto, the Verso is blank","Documentary","312r.jpg",,"... to order N.N. to remain in attendance at the law court of the prefect, wherever he may hold the next reckoning of taxes for the nome, so that I may obtain a judgement by him.","Kelly B, Petitions, litigation, and social control in Roman Egypt, Oxford 2011. p. 95 n.73",TRUE,"2008-11-18","1 papyrus ; 11 x 15 cm.","grc","00","99","1st century A.D.","Petition for a summons","Papyrus","[""Summons"", ""Petition"", ""Court proceedings""]",TRUE,"II","19",,,,,"https://papyri.info/ddbdp/p.oslo;2;19"
161,,"2021-02-09 23:53:26",,,,"319","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Declaration of surety","8 x 23 cm.","Probably Arsinoite nome, province of Egypt","Greek","21","The handwriting is individual and interesting, the language is rather bad Greek, the orthography inconsistent, at all events very incorrect. The papyrus is cris-crossed, a sign that the document has been cancelled.",,"Petesouchos gives surety to the centurion for the appearance of the woman Taphamounis against whom proceedings were pending.","[""Petesouchos, son of Petesouchos"", ""Anchoriphis, centurion"", ""Taphamounis""]","[""Sendrypaei (near Polydeukeia)""]","Sendrypaei, Themistou meris, Arsinoite nome, province of Egypt","Medium brown papyrus. Top margin is 3 cm, the left one 1 cm, the bottom is  2 cm, a small part of the lower right side is missing, otherwise the right side is cleanly cut.",1,"Recto, the Verso is blank","Documentary","319r.jpg",,"Petesouchos, son of Petesouchos to Anchoriphis, centurion from Sendrypaei. I agree to give surety for Taphamounis belonging to those of the same village, and I shall produce her whenever you choose or be bound to pay eight and a half dromos artabae of wheat by the village measurement and I shall measure the wheat, which will be new, pure and unadulterated, in the village of Sendrypaei. Having measured, I shall get back (the abovementioned?) note of debt  without any cause for complaint whatsoever.","Wilcken U, AFP 10, p. 85Bell HI, CAH 10 (1934), p. 286, n. 1Daris S, Documenti per la storia dell'esercito Romano in Egitto, Milano 1964. No. 72",TRUE,"2008-11-18","1 papyrus ; 8 x 23 cm.","grc","-20",,"20 B.C.","Declaration of surety","Papyrus","[""Declaration"", ""Surety""]",TRUE,"II","30",,,,,"https://papyri.info/ddbdp/p.oslo;2;30"
162,,"2021-02-09 23:53:26",,,,"436","Recto and Verso","Pap","P.Col. VIII 209","Yes","Purchased 1923 through British Museum, with M. Nahman as the dealer. Cf. the reports and the inventory list by H. I. Bell","Sub-lease of public land","13 x 29.5 cm.","Theadelphia, Themistou meris, Arsinoite nome, province of Egypt","Greek","Recto - 32;Verso - 4",,,"Two cultivators of public land, Harthotes and Marsisouchos, both sons of Marres, concede six arourae of their holding to Batrachos for one year.","[""Harthotes, son of Marres"", ""Marsisouchos, son of Marres"", ""Batrachos, son of Artemidoros"", ""Caesar (Augustus), emperor""]","[""Theadelphia"", ""Apias""]","Theadelphia, Themistou meris, Arsinoite nome, province of Egypt",,1,"Recto and Verso","Documentary","436r.jpg","436v.jpg","2nd hand: Harthotes, ca. 40 years of age with a mole on his left cheek.Marsisouchos, ca. 35 years of age with a scar in the middle of his forehead over the eyebrow. Both sons of Marres.3rd hand: This contract has been registered by the (notary?) of Apias, the 30th year of Caesar, on the 4th of Mesore. Contract concerning the sowing of six arourae of pasture  land around Theadelphia.1st hand: We, Harthotes and Marsisouchos, both sons of Marres, public farmers from Theadelphia in the Themistos district, declare to have conceded to Batrachos, son of Artemidoros, six arourae of the public land that we farm around the same village, in two parcels or as many (arourae of land) as have been allotted (/set apart by the measurement of schoinion) to be sown with grass as pasture for cattle (sheep) for the thirty-first year of Caesar. Batrachos will furnish the seed for the land, while the construction of dykes, irrigation, digging of canals, everything that is needed for the cultivation falls on us. We shall do the sowing ... in the month of Hathyr of the same year, ... if ... Batrachos wants ... and ... the ... grass (?) ... the pasture. We shall cede the six said arourae of pasture land by the measurement of schoinion calculated by the krepis, while Batrachos shall pay [x] silver drachmas for every aroura, with a surplus of x drachmas. We have received this price/fee in its entirety, i.e. 200 drachmas of silver ... [X, I have signed on their behalf] as they are illiterate. Verso:200 drachmae have been paid in the 30th year of the Caesar ... through Aphr... and ???","Wolff HJ, Z.Sav. 73 (1956) p. 329",TRUE,"2008-12-08","1 papyrus ; 13 x 29.5 cm.","grc","1",,"1 A.D.","Sub-lease of public land","Papyrus","[""Contract"", ""Lease"", ""Cultivators"", ""Land""]",TRUE,"II","32",,,,,"https://papyri.info/ddbdp/p.oslo;2;32"
163,,"2021-02-09 23:53:26",,,,"333","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Letter","16.4 x 6.5 cm.","Unknown place, province of Egypt","Greek","Recto - 10; Verso - 1",,,"The writer has been advised or commanded by the addressee to sell cereals or crops and wine on the market, but there is no customer willing to buy at the high price demanded by the seller.","[]","[]","Unknown place, province of Egypt","Dark brown papyrus. The top part is missing, clean cut at the right side.",1,"Recto, the sender on the Verso","Documentary","333r.jpg","333v.jpg","....... grass-seed (?) is sold at 86 drachmae per artaba, but I purchased it at 60 drachmae per artaba, and as you instructed me about the price of wine 'Sell at 9 drachmae pr. keramion - since not a single person is buying now', I sold 75 keramia up to the summer for the price of a thousand drachmae per 100 keramia, as you told me. If you want to send for the slave who was found in the country, do so as I expect him to run away. I wish you health.Verso: from X] phrontistes/manager",,TRUE,"2008-12-08","1 papyrus ; 16.4 x 6.5 cm.","grc","200","299","3rd century A.D.","Letter","Papyrus","[""Crops"", ""Wine"", ""Prices""]",TRUE,"II","63",,,,,"https://papyri.info/ddbdp/p.oslo;2;63"
164,,"2021-02-09 23:53:26",,,,"329","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Letter","10.2 x 11.3 cm.","Unknown place, province of Egypt","Greek","10",,,"Letter in which the sender alludes to some matter (money?) which might be given him by the addressee.","[""Perites (Peritas)""]","[""Askalon""]","Unknown place, province of Egypt",,1,"Recto, the Verso is blank","Documentary","329r.jpg",,".. to me.... if you then think it right/have decided to give (it) to me, send again a letter to me, (so that) I can provide for myself from every angle. You must also take care how [?] will reach there through us/with our help.Because he (asks ?) me and Perites (Peritas) when you are coming here. In addition (he wishes ?) to hear from me if the son of ??? from Askalon, Kalib, ... himself there.I pray for your everlasting health.",,TRUE,"2008-12-12","1 papyrus ; 10.2 x 11.3 cm.","grc","200","399","3rd/4th century A.D.","Letter","Papyrus","[""Letter""]",TRUE,"II","58",,,,,"https://papyri.info/ddbdp/p.oslo;2;58"
165,,"2021-02-09 23:53:26",,,,"320","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Lease of land","9.3 x 10 cm.","Arsinoite nome, province of Egypt","Greek","14",,"Serapion, son of Petronius","Serapion requests to lease some land from Vibia Daphne.","[""Serapion, son of Petronius"", ""Vibia Daphne"", ""Basyllus""]","[""Philadelphia""]","Philadelphia, Herakleidou meris, Arsinoite nome, province of Egypt","Medium brown papyrus, the top and left margin 1 cm. A clean cut at the right side, breaks off at bottom.",1,"Recto, the Verso is blank","Documentary","320r.jpg",,"To Vibia Daphne from Serapion, son of Peronius (for Petronius). I wish to lease from your holdings in the neighbourhood of the village of Philadelphia three arourae of catoecic land, or how many there may be, for four years from the twentyninth year, the annual rent being eighteen artabae of wheat by the three choinix measure employed in the granary of Basyllus. Vibia shall yearly supply three artabae of wheat in seed corn, all  the work and the public expenses of transport fall on me, the lessee, all the public work on you, the [landowner...]",,TRUE,"2008-12-12","1 papyrus ; 9.3 x 10 cm.","grc","188","189","188/189 A.D.","Lease of land","Papyrus","[""Letter"", ""Lease"", ""Rent"", ""Catoecic land""]",TRUE,"II","34",,,,,"https://papyri.info/ddbdp/p.oslo;2;34"
166,,"2021-02-09 23:53:26",,,,"591","Verso","Pap",,"Yes","Purchased by L. Amundsen from Ali Mahmud, Behnasa, April 5, 1928","List of contributors to the association of hieronikai","7.7 x  27.2 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","45","The text is written on the verso of the papyrus.",,"List of hieronikai who have contributed to their association.","[""Aurelianus Augustus, emperorNeilos"", ""Pammenes"", ""Ammonios, bapheus"", ""Ammonios, son of Sarapas"", ""Philosarapis"", ""Sarapammon"", ""Heras"", ""Syros"", ""Theodoros"", ""Eros"", ""Papontos"", ""Demeas"", ""Ploteinos"", ""Hippeus"", ""Souchammon"", ""Laskarios, son of Souchammon"", ""Phainole, daughter of Harendotes"", ""Hierax, son of Epimachos"", ""Papontos"", ""Diogenes"", ""Kephalon"", ""Achilles"", ""Stephanos"", ""Pausanias"", ""Sarapion"", ""Nemesion (?)""]","[""Seryphis"", ""Hypsele"", ""Arsinoite nome (?)""]","Unknown place, province of Egypt","Medium brown papyrus, 1 cm. left margin, torn at the right side. The top margin seems to have been 4 cm, but it is damaged so that the first line is lacunose. Breaks off at bottom.",1,"Verso, the Recto is published as P.Oslo III 183","Documentary",,"591v.jpg","List of contributors [to the association of] game winners in this present x year of Aurelianus Augustus. They are: The Aurelii Neilos the carpet weaver, Pammenes the perfume-seller, Ammonios the dyer, Ammonios son of Sarapas the dyer, Philosarapis the goldsmith, Sarapammon the bronze smith, Heras the oil-seller, the sons of Syros the baker, Theodoros son of Sakaon, oil producer, Eros from Seryphis who lives in Hypsele, Papontos the carpenter, the son of the wine-merchant Demeas from the Arsi[noite?], Plotinus living in the house of Hippeus, Souchammon the agent, Laskarios the baker, son of Souchammon,  ............the dyer/the fuller?, ......son of ... -os the embroiderer,   los, ..........son of Phainole daughter of Harendotes, Hierax son of Epimachos former exegetes, Papontos in Kerk..................., ...idios son of Diogenes [the huckster?], the son of Kephalon the agent/attorney/estate manager of Achilles, ...dros, former exegetes, [Ste]phanos the purple dyer, ...ris son of Mono... the agent, the son of Pausanias from Pa..., ...mes son of Sarapion, ...chis son of Nemesion (?), ...................., ..................., ...seller of ... , .... ....",,TRUE,"2009-02-11","1 papyrus ; 7.7 x  27.2 cm.","grc","272","275","May, 272-275 A.D.","List of contributors to the association of hieronikai","Papyrus","[""Games"", ""List"", ""Names"", ""Associations""]",TRUE,"III","144",,,,,"https://papyri.info/ddbdp/p.oslo;3;144"
167,,"2021-02-09 23:53:26",,,,"463","Recto","Pap",,"Yes","Purchased 1923 through British Museum, with M. Nahman as the dealer. Cf. the reports and the inventory list by H. I. Bell","Division of landed property","8.5 x 20 cm.","Unknown place, province of Egypt","Greek","35",,,"A contract of division of landed property among three women.","[""Longinia Didyme, daughter of Markion"", ""Antonia, daughter of Ossor"", ""Helena"", ""Nekos"", ""Antoninus (?) Pius Augustus, emperor""]","[""Arsinoite nome""]","Unknown place, Arsinoite nome, province of Egypt","Medium brown papyrus. Only the ends of the lines are preserved",1,"Recto, the Verso is blank","Documentary","463r.jpg",,"In the ... year of the Imperator Caesar ... Pius Augustus, in the month of ... (date) ... (month) ... (date) in the district of ... of the Arsinoite nome. X, (father's name) ... X years of age, who is entitled to act legally without a guardian on account of the right of children according to Roman custom, assisted by X and X (father's name), 60 years of age .................... and Longinia (?) Didy]me, daughter of Markion, son of Dionysios also called ..., both with guardians, Longinia Didyme with her husband X, son of ---aios, Helena with her relative X, acknowledge to each other willingly and voluntarily/by their own choice to have divided among themselves for all time by common consent, what belongs to them in the neigbourhood of the said village, first the ... arourae ........... called Satornila ........... half of ... measured by the measure of schoinion, ninety-six .................................... and ................. in accordance with the division which they have made with each other by common consent, X has received as her share in addition to the half part falling to her lot also ................. of Antonia daughter of Ossor ...s share) ... which borders in the south............... in the north ... in the west a canal, in the east ................. ................... Longinia Didyme ............. a share of the third part which ... and borders in the south ... in the north with a public road, in the west a canal, in the east ..................... ............................ and manured ............. Therefore accordingly each shall possess and be master of (their shares) from now on and for all time. As for the ..................... Let the contracting parties, each of them and their heirs, observe all the terms which are made clear in accordance with this division. And let it not be possible for either of them to set aside any part of the division, nor accuse any of the others nor proceed against her in any way upon any pretext, but each of them shall unhindered make use thereof in any way she wants. And if any of them breaks the aforementioned terms, let the transgressor pay damage to the one who abides by them and double expenses and a fine of ... silver drachmas ................ and to the treasury an equal sum and no less. Signatories: the abovementioned legally empowered individuals. 2nd hand: X ...... I acknowledge that I have made the division with ... X ... and ... X ... and that I have received my share .............. the north part ............of the ground the neighbours of which have been mentioned in what precedes, and I agree to the abovementioned division and I shall abide by everything and I shall not set aside anything of what precedes. I, Nekos, have written this since she is illiterate. 3rd hand: Longinia Didyme daughter of Markion, son of Dionysios also called X . I agree to the above (terms of) division and shall abide by everything and I shall not set aside any of the prededing (terms). X ...., I wrote this for her as she is illiterate. 4th hand: X .... I acknowledge to have made the abovementioned division with X ... and ... X ... and I agree to the division and I shall abide by everything and shall not set aside anything of what precedes.",,TRUE,"2009-03-03","1 papyrus ; 8.5 x 20 cm.","grc","138","161","138-161 (?) A.D.","Division of landed property","Papyrus","[""Contract"", ""Agreement"", ""Property"", ""Land ownership"", ""Illiteracy""]",TRUE,"II","31",,,,,"https://papyri.info/ddbdp/p.oslo;2;31"
168,,"2021-02-09 23:53:26",,,,"563","Recto","Pap",,"Yes","Bought from natives of Behnasa, 28.3. 1928. Part of a joint purchase of Columbia, Michigan, Princeton and Oslo universities","Lease of land","11.3 x 24 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","25",,"Aurelius Germanus, son of Gaianus","A document from Aurelius Germanus to the Aurelii ---nius and Theodoros, stating that he is willing to lease some land from them, under specified terms, for one year.","[""Aurelius ---nius"", ""Aurelius Theodoros"", ""Aurelius Germanus, son of Gaianus"", ""Theodosius, emperor and consul"", ""Valentinianus, emperor and consul""]","[""Oxyrhynchos"", ""Oxyrhynchite nome""]","Oxyrhynchos, Oxyrhynchite nome, province of Egypt",,1,"Recto, the Verso is blank","Documentary",,,"The 11th year after the consulship of our lord Theodosius and the consulship of our lord Valentinianus, the eternal Augusti, Phaophi 9. To the Aurelii ....nius and Theodoros, the most splendid .... of the splendid and most splendid city of Oxyrhynchus, from Aurelius Germanus son of Gaianus from the village ... in the Oxyrhynchite nome. I willingly undertake to lease from you for the present year only until the sowing of the tenth indiction the property belonging to you in the arable area of the same village ...rous Harmel..., measuring two arourae and a half, 2 1/2 arourae, the annual tribute being 8 artabae of wheat and 14 artabae of barley measured by the measure used in public granary, 8 artabae of wheat, 14 of barley. The wheat will be new clean unadulterated withour lumps and barley, shifted. The rent will be subject to no risk whatever and to no ruin (corruption of deterioration). The lease is valid, cleanly written in one copy, and having been asked, I agree. (2nd hand): I, the aforementioned Aurelius Germanus son of Gaianus have leased the aforementioned land for the present year and I accept the terms here stated.",,TRUE,"2009-03-03","1 papyrus ; 11.3 x 24 cm.","grc","425",,"425 A.D.","Lease of land","Papyrus","[""Lease"", ""Land ownership""]",TRUE,"II","35",,,,,"https://papyri.info/ddbdp/p.oslo;2;35"
169,,"2021-02-09 23:53:26",,,,"438","Recto","Pap",,"Yes","Purchased 1923 through British Museum, with M. Nahman as the dealer. Cf. the reports and the inventory list by H. I. Bell","Lease of land","9.8 x 23.8 cm.","Karanis, Herakleidou meris, Arsinoite nome, province of Egypt","Greek","32","Written in a clear cursive hand.","Ptolemaios, son of Hermios","Ptolemaios son of Hermios declares that he has rented 14 arouras of clerouchic land from Limnaios son of Limnaios.","[""Ptolemaios, son of Hermios"", ""Limnaios, son of Limnaios"", ""Marcus Aponius (?) Satornilus""]","[""Karanis""]","Karanis, Herakleidou meris, Arsinoite nome, province of Egypt","Medium brown papyrus",1,"Recto","Documentary","438r.jpg",,"I, Ptolemaios son of Hermios, Persian of the epigone, have rented from Limnaios son of Limnaios the 14 arouras  of clerouchic land that he himself farms in the property of Marcus A...ius (Aponius?) Satornilus (for Saturninus?) for the present sixteenth year of Tiberius Caesar Augustus, only for the sowing (in it) of wild chicklings, the grazing and folding of sheep, and to sow with vegetable seed; (the income will be divided) in five parts, three being Limnaios', the remaining two parts being mine, Ptolemaios. But the costs of transport, threshing and the winnowing (will be deduced) from my, i.e. Ptolemios' two parts, and Limnaios will receive the remaining three parts as stated above. All the rest of the farm work on the clerouchic land, the irrigation and planting and weeding will fall on me, Ptolemaios, excluding the seed corn. The price fetched for the wild chicklings will all be mine, i.e. Ptolemaios', while the rent and expenses will fall on Limnaios, and I shall do everything just as it has been stated above. In the sixteenth year of Tiberius Caesar Augustus, Phaophi 9. (2nd hand): the twenty-first year of Tiberius Caesar.",,TRUE,"2009-03-03","1 papyrus ; 9.8 x 23.8 cm.","grc","29",,"October 6, 29 A.D.","Lease of land","Papyrus","[""Contract"", ""Lease"", ""Land ownership""]",TRUE,"II","33",,,,,"https://papyri.info/ddbdp/p.oslo;2;33"
170,,"2021-02-09 23:53:26",,,,"438","Verso","Pap",,"Yes","Purchased 1923 through British Museum, with M. Nahman as the dealer. Cf. the reports and the inventory list by H. I. Bell","Contract (?)","9.8 x 23.8 cm.","Karanis, Herakleidou meris, Arsinoite nome, province of Egypt","Greek","12","Written in a clear, careful, rather upright hand.","Limnaios, son of Limnaios","Copy of a contract for a loan (?), or a writing exercise? Written on the back of a contract for a lease of land.","[""Limnaios, son of Limnaios:Gaius Petronius, stratiotes"", ""Tiberius Caesar Augustus, emperor""]","[""Karanis""]","Karanis, Herakleidou meris, Arsinoite nome, province of Egypt","Medium brown papyrus",1,"Verso","Documentary",,"438v.jpg","(2nd hand): Year. In the twenty-first year of Tiberius Caesar Augustus on the fifteenth of the month Apelaion, which is the 15th of Phaophi, in Karanis in the district of Herakleides, Gaius Petronius, legionary soldier, lent ... Limnaios son of Limnaios to his dearest father, greetings. In the twenty-first year of Tiberius Caesar Augustus on the fifteenth of the month Apelaion.",,TRUE,"2009-03-04","1 papyrus ; 9.8 x 23.8 cm.","grc","34",,"October 12, 34 A.D.","Contract (?)","Papyrus","[""Contract"", ""Loan""]",TRUE,"II","33",,,,,"https://papyri.info/ddbdp/p.oslo;2;33"
171,,"2021-02-09 23:53:26",,,,"334","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Edict","7.8 x 11.5 cm.","Arsinoite nome, province of Egypt","Greek","12",,"Marcus Petronius Mamertinus, prefect of Egypt","Copy of an edict of the prefect Marcus Petronius Mamertinus., concerning persons who have fled from public services.","[""Marcus Petronius Mamertinus, prefect of Egypt""]","[]","Unknown place, province of Egypt","Light brown papyrus. Top margin is 1 cm, the bottom one 1 1/2 cm. Broken on both sides.",1,"Recto, the Verso is blank","Documentary","334r.jpg",,"Marcus Petronius Mamertinus, prefect of Egypt, declares: Taking every care for/to ... having been appointed to a public service (liturgy) ... being given ... to meet (the strategoi?) ... during my session (conventus) I got to know that some persons who had been elected for public service (liturgy), had fled. [I therefore order] that ... not to flee or leave their tasks, roaming the country in happiness (?); those who have duties to be released (?) from them and others to be appointed who have means and are fit for the job.",,TRUE,"2009-03-04","1 papyrus ; 7.8 x 11.5 cm.","grc","134","138","134/135 A.D. (Copied after July 10, 138 A.D.)","Edict","Papyrus","[""Edict"", ""Liturgy"", ""Anachoresis""]",TRUE,"III","79",,,,,"https://papyri.info/ddbdp/p.oslo;3;79"
172,,"2021-02-09 23:53:26",,,,"588","Verso","Pap",,,"Purchased by L. Amundsen from Ali Mahmud, Behnasa, April 5, 1928","Order for machine-oil","11.6 x 5.8 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek",,,"Antiochos","An order for the delivery of machine-oil to be used in a factory producing grape-wine.","[""Antiochos"", ""Eudaimon"", ""Harpokration, phrontistes of Sento""]","[""Sento""]","Oxyrhynchite nome, province of Egypt","Dark brown papyrus. Top and left margin measure 1 cm, the papyrus is broken on the right side and at the bottom. The text is written across the fibres.",1,"Verso, the Recto is blank","Documentary",,"588v.jpg","Antiochos to his brother Eudaimon, greetings. Give to Harpokration, the procurator of Sento, one jar of machine oil to be used on the machine for pressing grapes, that is 1 jar of machine oil. 10th year, 18th of Mesore.","Daris S, Aegyptus 37 (1957) p. 90",,"2009-03-04","1 papyrus ; 11.6 x 5.8 cm.","grc","100","299","IInd/IIIrd century A.D.","Order for machine-oil","Papyrus","[""Oil"", ""Wine"", ""Grapes"", ""Order""]",TRUE,"III","145",,,,,"https://papyri.info/ddbdp/p.oslo;3;145"
173,,"2021-02-09 23:53:26",,,,"499","Verso","Pap","P.Harris II","Yes","Purchased 1923 through British Museum, with M. Nahman as the dealer. Cf. the reports and the inventory list by H. I. Bell","Orders for delivery of wine","23 x 5.5 cm.","Possibly Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","14","Written on the back of P.Oslo III 135, along the fibres.","Philantinoos","Various orders for delivery of wine, made by Philantinoos on behalf of Seuthes.","[""Herakleus"", ""Seuthes"", ""Philantinoos"", ""Ammonios, son of Ptolemaios"", ""Thonios, son of Apollotas, georgos"", ""Apollotheon""]","[]","Unknown place, province of Egypt","Light to medium brown papyrus. Left margin is 1 1/2 cm, the bottom margin of column II 2 cm.",1,"Verso, the Recto published as P.Oslo III 135","Documentary",,"499v.jpg","Col.I: To Herakleus from Seuthes through me, Philantinoos, greetings. Give to Ammonios son of Ptolemaios 4 more jars of wine, that is 4 jars. And three jars of wine to drink for the landowner, while he is stopping here in the month of Tybi, that is 3 jars. By the order of the landowner, one jar for those doing work on the vineyard for the renewal of the newly planted vineyard, that is 1 jar.Col.II: To the farmer Thonios son of Apollotas, for the price of 60 empty jars, 1200 drachmae a piece, which equals 5 - no, 4 jars of wine, that is 4 jars (that is 5 jars). By the order of the landowner, ten jars of wine to Apollotheon, that is 10 jars.","Hickey TM, Wine, wealth, and the state in Late Antique Egypt. Ann Arbor 2012, p.42 n.22",TRUE,"2009-03-05","1 papyrus ; 23 x 5.5 cm.","grc","296","307","296-307 A.D. (?)","Orders for delivery of wine","Papyrus","[""Orders"", ""Delivery"", ""Wine"", ""Workers"", ""Vineyard""]",TRUE,"III","146",,,,,"https://papyri.info/ddbdp/p.oslo;3;146"
174,,"2021-02-09 23:53:25",,,,"705","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920, from Abu Bakr Embara","Account","5.1 x 6.1 cm.","Unknown place, province of Egypt","Greek","6",,,"Account for various purchases.","[""Phoi(bammon?)""]","[]","Unknown place, province of Egypt","Light brown papyrus. On the Verso only traces of writing.",1,"Recto","Documentary","705r.jpg",,"Account from Phoi(bammon?). Of olive oil ... Of wine ... Of garum ... Of ... in clusters ...",,TRUE,"2009-03-05","1 papyrus ; 5.1 x 6.1 cm.","grc","400","599","Vth/VIth century A.D.","Account","Papyrus","[""Account"", ""Oil"", ""Wine"", ""Garum""]",TRUE,"III","147",,,,,"https://papyri.info/ddbdp/p.oslo;3;147"
175,,"2021-02-09 23:53:26",,,,"566","Verso","Pap",,"Yes","Bought from Muhammad Abdullah (Fayûm) in 1928 (part of the joint purchase with Columbia, Michigan, Princeton universities and British Museum).","Private letter","7 x 18 cm.","Unknown place, province of Egypt","Greek","29",,,"Letter concerning everyday petty worries.","[""Ptolema"", ""Theodous"", ""Euthenias"", ""Tamystha""]","[]","Unknown place, province of Egypt",,1,"Verso","Documentary",,"566v.jpg","(Two lines missing) ... Write to me about tuition for my studies and my brother's, in order that I can be informed and relieved from anxiety. Know that I do not consume (all) the bread, it is they who (all the time) devour threefold as much as I do, even if you have little fuel.  I greet my mother Ptolema and my brothers and Theudous (for Theodous) and everyone in the household. Through Euthenias I have sent you ten eggs and two pomegranates. And, if you want more eggs, you have to tell me - for I have others. Please indicate the arrears [of your?/my? debt (the balance of your?/my? account].I greet Tamystha and her children. I pray that you are of good health. Tybi 25.","Cribiore R, Gymnastics of the mind (2001), p. 116-117",TRUE,"2009-03-05","1 papyrus ; 7 x 18 cm.","grc","100","150","Early IInd century A.D.","Private letter","Papyrus","[""Letter"", ""Food"", ""Fruit""]",TRUE,"III","153",,,,,"https://papyri.info/ddbdp/p.oslo;3;153"
176,,"2021-02-09 23:53:26",,,,"491","Verso","Pap",,"Yes","Purchased 1923 through British Museum, with M. Nahman as the dealer. Cf. the reports and the inventory list by H. I. Bell","Private letter","10 x 19 cm.","Unknown place, province of Egypt","Greek","27 + 2 in the left margin",,"Aphrodisios","Letter from Aphrodisios to Harpalos, mostly concerning irrigation.","[""Aphrodisios"", ""Harpalos"", ""Hareus"", ""Herakleides""]","[]","Unknown place, province of Egypt","Light brown papyrus",1,,"Documentary",,"491v.jpg","Aphrodisios to Harpalos, greetings. I came back from you in good health, thanks to the gods. If you cared about what I told you, i.e. about the irrigation of the cultivated land of Hareus, to irrigate it after the cultivated land located higher up, did you take care of the matter or not? You did not see to it. It is/ I am not going to ... But I also told you not to neglect the other cultivated lands, if the great farm at the foot of the mountain needed irrigation I am staying/will stay (?). Whether you are in town or not, have good fortune! And concerning the cultivated land in the north if it will be watered, take care of that and the other things that I told you to do, do them yourself. If I need to come on the 20th of Pachon on account of the reaping, get me one artaba of wheaten flour and mix it (sc. with another sort of flour) and take (the bread) out (of the oven) on the 15th of Pachon. But if there is no need of me until the 20th of Pachon, but on the 4th of Pauni, take the small loaves out on the 30th of Pachon ... that you see. And dry the hundred arourae of cultivated land of Hareus and the land of Ps... but ... the chaff ... do not neglect.(Left margin) If you fail to find Herakleides (look out for?) the son; the wood ...",,TRUE,"2009-03-05","1 papyrus ; 10 x 19 cm.","grc","100","199","IInd century A.D.","Private letter","Papyrus","[""Letter"", ""Irrigation"", ""Food""]",TRUE,"III","155",,,,,"https://papyri.info/ddbdp/p.oslo;3;155"
177,,"2021-02-09 23:53:26",,,,"1435","Recto","Pap",,"Yes","Purchased from prof. Carl Schmidt, Berlin. Sept.12./Oct.26, 1933","Receipt from a phrontistes.","7 x 11.5 cm.","Unknown place, province of Egypt","Greek","16",,"Apollonios, son of Apollonios, hiereus","Apollonios acknowledges to have received payment for having acted as bailiff for Faustina.","[""Apollonios, son of Apollonios, hiereus"", ""Faustina, daughter of Faustus"", ""Faustus, former kosmetes"", ""Zeus, god"", ""Hera, goddess"", ""Artagatis, god"", ""Kore, goddess"", ""Dionysos, god"", ""Nike, goddess""]","[""Oxyrhynchos""]","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Light brown papyrus. The top margin is 1 1/2 cm, the left one 1 cm. The right part is missing, breaks off at bottom.",1,"Recto, the Verso is blank","Documentary","1435r.jpg",,"Apollonios son of Apollonios ....and priest of Zeus, Hera, Artagatis, Kore, Dionysos and [the other deities residing with them in the temple], and celebrant of the imperial busts [and of Victory], to Faustina daughter of Faustus, former kosmetes in the city of Oxyrhynchos, greetings. I acknowledge [to have received from you] in their entirety the payments/wages [due to me] for the time that I have acted as bailiff for you up to this present day. This receipt from me, [Apollonios] son of Apollonios, is legally valid, wherever it is presented as evidence and [for anyone who presents (it) as evidence]. The fifth year of (Emperor's name, month, day).",,TRUE,"2009-03-05","1 papyrus ; 7 x 11.5 cm.","grc","100","299","IInd/IIIrd century A.D.","Receipt from a phrontistes.","Papyrus","[""Priest"", ""Profession"", ""Payment"", ""Receipt""]",TRUE,"III","94",,,,,"https://papyri.info/ddbdp/p.oslo;3;94"
